"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2019",53.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2019",6.88,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2019",70.527,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2018",53.034,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2018",5.683,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2018",65.386,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2018",54.889,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2018",5.907,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2018",64.005,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2018",50.058,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2018",5.486,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2018",68.007,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2017",53.733,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2017",7.232,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2017",66.148,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2017",56.653,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2017",6.981,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2017",65.925,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2017",49.004,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2017",7.447,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2017",66.583,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2015",56.348,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2015",7.387,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2015",68.46,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2015",56.61,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2015",7.893,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2015",65.468,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2015",55.964,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2015",6.953,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2015",73.496,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2014",56.223,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2014",6.058,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2014",68.258,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2014",56.088,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2014",6.529,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2014",65,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2014",56.418,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2014",5.647,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2014",73.621,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2013",55.259,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2013",5.934,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2013",66.91,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2013",55.465,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2013",6.056,,,"Repository: ILO-STATISTICS - Micro data processing"
